"URL","NOMBRE","DESCRIPCION"
"https://ar.linkedin.com/jobs/view/analista-de-marketing-digital-at-grupo-agroempresa-1953757588?refId=fbbd4533-1ce2-42b3-afba-e11714e3cf1d&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click","Analista de Marketing Digital","La posición tiene como objetivo posicionar y potenciar la empresa en el mundo digital desarrollando ejecutando y supervisando planes de acción digitales sinérgicos.La posición tiene como responsabilidades primarias las siguientesPlanificación y gestión de redes sociales.Ejecución de campañas digitales.Armado de brief para piezas de diseño entre otras.RequisitosEstamos buscando profesionales técnicos o Lic. en Marketing con una especialidad o post grado en Marketing Digital con experiencia de al menos dos años Marketing digital manejo de CRM y sistema de email Marketing.Valoramos personas con perfil proactivocreativo organizado metódico sistemático y resolutivo con una fuerte orientación al trabajo en equipo.Disponibilidad full time.Residencia en Jesús Maria o zonas aledañas.BeneficiosSe ofrece la posibilidad de incorporarse a una empresa en constante desarrollo solida y con trayectoria en el mercado excelente clima laboral con un proyecto de expansión e interesantes desafíos laborales.GRUPO AGROEMPRESA Una empresa familiar con más de 36 años de trayectoria conformada por un conjunto de unidades de negocio que trabajan coordinadas para asegurar al productor asistencia integral y excelencia en la atención. Su Casa Central está estratégicamente ubicada a poco más de 50 Km de la ciudad de Córdoba en la localidad de Sinsacate. En un predio de 5 hectáreas es el hogar de GRUPO AGROEMPRESA allí se concentran sus oficinas para los grandes negocios de importación y exportación y sus 6 Unidades de Negocios Agroempresa Insumos Agroempresa Semillas Agroempresa Máquinas Cabaña Los SocavonesTransporteBodega Terra Camiare Ha consolidado su posición en todo el interior del país siendo una de las referentes más importantes a nivel nacional e internacional ofreciéndole a todos sus clientes tecnología de punta experiencia respaldo rendimiento óptima cobertura geográfica y la mejor variedad de productos y servicios con garantía de valor. Cuenta con sucursales en las provincias de Córdoba (Sinsacate San José de la Dormida La Puerta Río Primero Río Segundo Alta Gracia Sacanta y Santiago Temple) Chaco (Resistencia y Las Brañas) Formosa (Las Lomitas) Santiago del Estero (Bandera) Tucuman Capital y Salta (Las Lajitas). Talento innovación pasión profesionalismo calidez tecnología sustentabilidad son algunas de las cualidades referentes de los valores que hacen única a Grupo Agroempresa. Además de un amplio grupo de personas comprometidas y apasionadas por el campo argentino.Mostrar másMostrar menos"
