"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-ingeniero-de-sistemas-en-cali-913E7A7ECD9B253361373E686DCF3405","Desarrollador - ingeniero de sistemas","Importante empresa requiere para su equipo de trabajo ingeniero de sistemas con experiencia de dos años en desarrollo de aplicaciones y manejo de base de datos Horario de oficina"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-lider-de-desarrollo-con-5-anos-de-experiencia-en-metodologias-agiles-en-medellin-30BE2B21B538114B61373E686DCF3405","Ingeniero de sistemas Líder de Desarrollo con 5 años de experiencia en metodologías ágiles","Profesional Universitario ingeniero de Sistemas o carreras afines para el cargo de Líder de desarrollo con experiencia de 5 años en desarrollo gestionando de equipos bajo metodologías ágiles. Deseables conocimientos en Amazon y Terraform y CircleCI. Conocimiento de la lógica del front-end y back-end, específicamente con las her Framework Django, Python, REST Framework bases de datos posgresql además, elasticsearch y control de versiones GIT FUNCIONES:•	Diseñar, desarrollar, implementar y mantener las aplicaciones y portales web a partir del front con herramientas como Framework Django, Python, REST Framework bases de datos posgresql además, elasticsearch, entre otras.•	Participar en alternativas que ayuden a la resolución de problemas e incidentes correspondientes a backe bases de datos e infraestructura.•	Apoyar en la definición de mejores prácticas, estándares, metodologías y convenciones de desarrollo definidas.•	Dar seguimiento y acompañar al equipo de desarrolladores en el cumplimento de las metas definidas para el área, a través de la metodología scrum.Salario: A convenir Horario: lunes a viernes de 7:00 a 5:00 y algunos sábados Tipo de contrato: fijo Lugar de trabajo: Medellín"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-desarrollo-tecnologico-ingeniero-de-sistemas-o-informatico-en-medellin-A137ED193B8BA72761373E686DCF3405","Analista de desarrollo Tecnológico - Ingeniero de sistemas o informático","Se requiere Ingeniero de sistemas o ingeniero Informático o Ingeniero Mecatrónico, para laborar como Analista de desarrollo tecnológico. Con experiencia mínima de 1 año en Manejo de motores de bases de datos (SQL Server), Programación en .NET,Diseño de sistemas informáticos,Gestión de proyectos,Conocimiento en procesos de calidad (SGC) y Automatización de procesos"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-ingeniero-de-sistemas-en-cali-990F9A37529F942261373E686DCF3405","Desarrollador - ingeniero de sistemas","Importante empresa requiere para su equipo de trabajo ingeniero de sistemas con experiencia de dos años en desarrollo de aplicaciones y manejo de base de datos Horario de oficina"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-con-expecializacion-tecnologica-para-la-gestion-y-gobierno-de-ti-en-bogota-dc-789395E72D44512161373E686DCF3405","Ingeniero de sistemas con expecializacion - Tecnológica para la gestión y gobierno de TI",""En Jobandtalent empleamos a más de 15.000 profesionales en toda Colombia y ofrecemos oportunidades de empleo de forma constante para que siempre tengas un empleo a tu disposición. En este momento, estamos contratando PROFESIONAL V MODELO DE GOBIERNO Y FORTALECIMIENTO DE LA GESTION.FUNCIONESParticipar en la elaboración, documentación y actualización de los procesos de Tecnológica.Diseñar y documentar los procedimientos de los servicios de  Tecnológica para la gestión y gobierno de TIRealizar la definición, revisión y negociación de Acuerdos de niveles de servicio.Participar en la identificación, medición y control de riesgos relacionados con los procesos asociados al área.Realizar la construcción de términos de referencia para la contratación del propósito del proyecto.Realizar la planeación y ejecución de las actividades de los proyectos asignados.Las demás inherentes a la naturaleza de la dependencia y las que le sean asignadas.REQUISITOSEXPERIENCIA LABORAL: 32 meses de experiencia laboralESTUDIOS Y CONOCIMIENTOS ADICIONALES:							Profesional en ingeniería de sistemas, ingeniería electrónica, ingeniería industrial o afines.Gerencia de proyectos.Conocimiento en buenas practicas ITIL, Cobit, Contratación del estadoServicio al clienteCONDICIONESSALARIO: $ 5,967,507 HORARIO DE OFICINA""
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-experiencia-en-togaf-implem-de-los-proyectos-de-estrategia-digital-en-bogota-dc-BF7FAD93E841A75361373E686DCF3405","Ingeniero de sistemas Experiencia en Togaf - implem de los proyectos de estrategia digital",""En Jobandtalent empleamos a más de 15.000 profesionales en toda Colombia y ofrecemos oportunidades de empleo de forma constante para que siempre tengas un empleo a tu disposición. En este momento, estamos contratando PROFESIONAL IV EN DIGITAL DIRECCION DE RELACIONAMIENTO TI CON EL NEGOCIO.FUNCIONES1.  Apoyar las actividades de gestión de proyectos, participar en la definición de requerimientos técnicos y funcionales.2.  Implementación de los modelos conceptuales de la solución tecnológica para los proyectos de implementación de la estrategia digital y gestión del conocimiento asegurando que el diseño de la solución es compatible con toda la arquitectura tecnológica existente en la organización y proyectada para estos proyectos.3.  Gestionar las posibles variaciones o cambios de las aplicaciones afectadas con las nuevas necesidades, producto de la implementación de los proyectos de estrategia digital y gestión del conocimiento,4.  Participar en la gestión para la implementación de los componentes de aplicaciones y arquitectura, de acuerdo con las necesidades de los proyectos implementación Estrategia Digital y gestión del conocimiento, implementación estrategia digital y gestión del conocimiento,  realizando las integraciones con los sistemas de información de la compañía.5.  Las demás actividades que le sean asignadasREQUISITOSProfesional con título de Formación Avanzada o Posgrado con 24 meses de experiencia laboralConocimientos en herramientas ofimáticas, administración y manejo de plataformas BPM (SOA), herramientas para diseño de arquitectura.* Experiencia  en bases de datos SQL , Sybase* Experiencia en Java ( J2EE, JPA,EJB,JAX-RS,JAX-WS)* Deseable conocimientos en .Net,  .ASP.Net* Conocimientos en procesos de operaciones tecnológicas* Conocimientos en TOGAF.* Conocimientos en la gestión de proyectos.CONDICIONESSALARIO $ 5,137,360 HORARIO: Oficina""
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-dba-oracle-ingeniero-de-sistemas-en-bogota-dc-27841B183ACF2F3961373E686DCF3405","ingeniero DBA oracle - ingeniero de sistemas","Importante entidad financiera requiere para su equipo de trabajo Ingenieros en sistemas, profesionales titulados, experiencia reciente mínima de 24 MESES en  administración de bases de datos en Oracle vercion 11 en adelantes, Crear y mantener las bases de datos para aplicaciones y canales críticos del negocio, garantizando su adecuado performance y disponibilidad (7 por 24 por 365 días ) tanto para los ambientes de desarrollo, pruebas y producción - Realiza un mantenimiento y en algunos casos  creación de contenedores de aplicaciones con arquitectura de alta disponibilidad para aplicaciones criticas del negocio, atendiendo los incidentes que se presenten con las bases de datos y contenedores.capacidad  de  aprendizaje  liderazgo,  (se valen las practicas)    Horario:   salario de $ $4.355.799  + prestaciones legales"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-jr-en-barranquilla-CF0E51E71C31D39E61373E686DCF3405","Ingeniero de sistemas JR","Se requieren ingeniero de sistemas recién egresado, entusiasta con el desarrollo de software, con orientación al aprendizaje, con disciplina en el cumplimiento de sus objetivos profesionales, con interés en adquirir y aplicar las prácticas modernas de programación. Con conocimiento de Programación C# / Javascript, .Net Core, web y móvil. Base de datos NoSQLMetodología Scrum y ambiente DevOps.Despliegue en contenedores.Deseable lectura y escucha fluida en Ingles de temas técnicos, las capacitaciones virtuales son en inglés. Deseable capacidad de habla técnica en inglés.Este cargo tiene la oportunidad para participar en el desarrollo de productos de alcance nacional.Salario de acuerdo a experiencia y conocimiento."
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-ingeniero-de-sistemas-en-neiva-B67E6A6B61D881F361373E686DCF3405","ingeniero de sistemas - ingeniero de sistemas","Ingeniería de Sistemas realizando las funciones de administrador de lapágina web,Coordinador de Sistemas. realizando las funciones de Administrar servidores, Windows, Soporte técnico, computadores, impresoras, Access Point, Firewall Endian,"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-de-soporte-ingeniero-o-estudiantes-de-ingenieria-de-sistemas-en-bogota-dc-52B256C5134E561C61373E686DCF3405","Supervisor de soporte - Ingeniero o estudiantes  de ingeniería de sistemas","Importante empresa de tecnología requiere con urgencia supervisor para el atea de soporte nivel uno y dos. Con experiencia mínima de 3 años en el manejo de ANS, organización y control de incidentesy coordinación del recurso humano.Requisitos: profesional o estudiante de últimos semestres en ingeniería de sistemas o afines.Condiciones:Contrato a termino indefinidoSalario a convenir de acuerdo a la experiencia en el mismo cargo.Horario: Lunes a viernes de 08:00 am  a 6:00 pm,y sábados medio díaDisponibilidad inmediata"
