"URL","NOMBRE","DESCRIPCION","REQUERIMIENTOS","EMPRESA","PUBLICADO","TIPO CONTRATO","JORNADA","EXPERIENCIA"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-contact-center-venta-tecnologia-por-call-center-no-estudiantes-presenciales-capacitacion-4-dias-virtual-en-bogota-dc-8D4BAEE37940FDEF61373E686DCF3405","Asesores Contact Center - Venta Tecnología por Call Center - NO estudiantes presenciales - Capacitacion 4 dias Virtual","Importante empresa del pais requiere para su equipo de trabajo Asesor contact center de tecnología. Deben ser bachilleres con 3 meses de experiencia reciente de 3 meses en venta de productos tecnológicos (celulares impresoras linea blanca) por call center o presencial para laborar en call NO ES TELETRABAJO. Salario: Mínimo legal vigente + prestaciones de ley + comisiones. Horario: Lunes a sábado turnos de 8 horas disponibilidad 2 domingo al mes. Pago Mensual. Contrato: Obra o labor con posibilidad de migrar directamente. Capacitacion: Virtual 4 dias No remunerada Si cumple con la totalidad de los requisitos envié su hoja de vida al numero 311 261 1231 indicando que aplica para el cargo de Asesor de Tecnología.","Educación mínima: Bachillerato / Educación Media
Edad: entre 18 y 45 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","ACTIVOS S A S","$ 877.80300 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Hoy 09:54 a. m. (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","N/D"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-aplica-experiencia-linea-blanca-tecnologia-en-bogota-dc-6E4011A362D6870D61373E686DCF3405","Asesor Comercial - Aplica experiencia Linea Blanca Tecnología.","Asesor Comercial Call center (Recaudo de Donaciones )Gestionan con Bases de Dtos Si cuentas con 1 año de experiencia en Ventas por call Center o presencial de productos intangibles o tangibles(aplica linea blanca tecnología) está oferta laboral es para ti. Sede Norte  Cerca al portal NorteLunes a Viernes 8:00 am a 6:00 pm Sábados medio día No domingos no festivos.  Salario $877.803 + Aux transporte $102.854   + todas las prestaciones de ley  + comisiones 100% prestacionales. Pagos quincenales. Contrato a obra y labor.","Educación mínima: Bachillerato / Educación Media
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","$ 877.80300 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Hoy 09:25 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-grupo-coomeva-para-carreras-tecnicas-y-tecnologias-admon-mercadeo-industrial-contable-y-afines-en-cali-0E54B6A6AAC96AAF61373E686DCF3405","Practicas Grupo Coomeva para Carreras Tecnicas y tecnologias - Admón Mercadeo Industrial contable y afines","¿Quieres ser parte de unos de los mejores lugares para trabajar? Somos reconocidos por ser una de las compañías generadoras de los mejores ambientes laborales según el ¡GREAT PLACE TO WORK! queremos que con tu talento y esfuerzos contribuyas a seguir construyendo esta genial cultura.Actualmente estamos en busca de nuestros nuevos talentos en formacion para que realicen sus practicas en las diferentes compañías del Grupo Empresarial Coomeva CooperativaSi estas interesado en esta gran oportunidad solo debes cumplir con los siguientes requisitos:- Estar cursando una carrera TÉCNICA o TECNOLOGÍA en carreras administrativas comerciales industriales contables de servicio al cliente financiera mercado o afines.- Estar activo en el semestre correspondiente a tu practica- Nunca antes haber realizado practica con contrato de aprendizaje SENA- La universidad o institucion y carrera deben estar avaladas por el SENACONDICIONES CONTRACTUALES: Auxilio de sostenimiento: SMLV Afiliacion a la EPS y ARL Horarios de Lunes a ViernesSomos un grupo empresarial con presencia a nivel nacional generamos más de 15.000 empleos directos en 24 departamentos del país. Buscamos talentos que nos ayuden a construir una cultura basada en el Cooperativismo ¡Tú también puedes hacerlo posible! ¡Únete a nuestra gran Familia!","Educación mínima: Postgrado / Especialización
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Grupo Coomeva","Cali                          Valle del Cauca ·                          Hoy 09:24 a. m. (actualizada)","Contrato a término indefinido","Tiempo Completo","N/D"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-comerciales-de-telecomunicaciones-intangibles-o-tecnologia-1-ano-de-experiencia-se-requiere-urgente-cali-en-cali-F97F7C7DE4658F9F61373E686DCF3405","Asesores Comerciales de Telecomunicaciones/ Intangibles o Tecnología 1 año de experiencia - Se requiere urgente Cali","Multinacional de Telefonía requiere para su equipo de trabajo Tecnólogos certificados con mínimo 1 año de experiencia en ventas y servicio preferiblemente en los sectores de telecomunicaciones tecnología servicios intangibles o financieros. Salario Mínimo Legal Vigente Pago Quincenal + comisiones sin techo + prestaciones de ley + beneficios del fondo de empleados Manpower. Horario: disponibilidad de lunes a sábado. Lugar de trabajo: Cali. ¡Aplica ya para ser contactado! Si estas interesado cumples con el perfil y quieres hacer parte de nuestra compañía. Necesitamos personas como tú que busquen estabilidad laboral y excelente remuneración.","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","MANPOWER PROFESSIONAL LTDA","$ 877.80300 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          Hoy 09:18 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-comerciales-de-telecomunicaciones-intangibles-o-tecnologia-1-ano-de-experiencia-se-requiere-urgente-cali-en-cali-FAF69622507E756A61373E686DCF3405","Asesores Comerciales de Telecomunicaciones/ Intangibles o Tecnología 1 año de experiencia - Se requiere urgente Cali","Multinacional de Telefonía requiere para su equipo de trabajo Tecnólogos certificados con mínimo 1 año de experiencia en ventas y servicio preferiblemente en los sectores de telecomunicaciones tecnología servicios intangibles o financieros. Salario Mínimo Legal Vigente Pago Quincenal + comisiones sin techo + prestaciones de ley + beneficios del fondo de empleados Manpower. Horario: disponibilidad de lunes a sábado. Lugar de trabajo: Cali. ¡Aplica ya para ser contactado! Si estas interesado cumples con el perfil y quieres hacer parte de nuestra compañía. Necesitamos personas como tú que busquen estabilidad laboral y excelente remuneración.","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","MANPOWER PROFESSIONAL LTDA","$ 877.80300 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          Hoy 09:18 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-comerciales-de-telecomunicaciones-intangibles-o-tecnologia-1-ano-de-experiencia-se-requiere-urgente-cali-en-cali-E8383EF1554BC1C461373E686DCF3405","Asesores Comerciales de Telecomunicaciones/ Intangibles o Tecnología 1 año de experiencia - Se requiere urgente Cali","Multinacional de Telefonía requiere para su equipo de trabajo Tecnólogos certificados con mínimo 1 año de experiencia en ventas y servicio preferiblemente en los sectores de telecomunicaciones tecnología servicios intangibles o financieros. Salario Mínimo Legal Vigente Pago Quincenal + comisiones sin techo + prestaciones de ley + beneficios del fondo de empleados Manpower. Horario: disponibilidad de lunes a sábado. Lugar de trabajo: Cali. ¡Aplica ya para ser contactado! Si estas interesado cumples con el perfil y quieres hacer parte de nuestra compañía. Necesitamos personas como tú que busquen estabilidad laboral y excelente remuneración.","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","MANPOWER PROFESSIONAL LTDA","$ 877.80300 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          Hoy 09:16 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-punto-de-venta-tecnologia-telecomunicaciones-y-financiero-aguachica-en-aguachica-EDBD16BBF276C8F861373E686DCF3405","asesor comercial punto de venta tecnología telecomunicaciones y financiero - Aguachica","¿estas en busca de empleo?ven trabaja con nosotros.importante empresa de telecomunicaciones y tecnología  requiere para su equipo de trabajo personal  tecnicos  tecnologo en carreras ADMINISTRATIVAS O COMERCIALES  con mínimo 1 año de experiencia en ventas de tecnología  telecomunicaciones o portafolios financieros horario de lunes a sábado 2 domingos al mes salario 1191000mas prestaciones de ley + aux de transporte + recargos dominicales festivos + pagos de horas extras + excelentes comisionessi cumples el perfil postulate de lo contrario no tendremos en cuenta su hoja de vidatodo el proceso se hará por medio virtual asi  que por favor estar pendiente de todas llas herramientas de comunicación( teléfono  sms whatsapp correo electrónico)","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 1
Edad: Hasta 51 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Eficacia","$ 1.191.00000 (Mensual) ·                                                   Aguachica                          Cesar ·                          Hoy 08:58 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-punto-de-venta-tecnologia-telecomunicaciones-y-financiero-cartagena-en-cartagena-de-indias-0C253B1C1143DDC361373E686DCF3405","asesor comercial punto de venta tecnología telecomunicaciones y financiero - Cartagena","¿estas en busca de empleo?ven trabaja con nosotros.importante empresa de telecomunicaciones y tecnología  requiere para su equipo de trabajo personal  tecnicos  tecnologo en carreras ADMINISTRATIVAS O COMERCIALES  con mínimo 1 año de experiencia en ventas de tecnología  telecomunicaciones o portafolios financieros horario de lunes a sábado 2 domingos al mes salario 1191000mas prestaciones de ley + aux de transporte + recargos dominicales festivos + pagos de horas extras + excelentes comisionessi cumples el perfil postulate de lo contrario no tendremos en cuenta su hoja de vidatodo el proceso se hará por medio virtual asi  que por favor estar pendiente de todas llas herramientas de comunicación( teléfono  sms whatsapp correo electrónico)","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 1
Edad: Hasta 51 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Eficacia","$ 1.191.00000 (Mensual) ·                                                   Cartagena de Indias                          Bolívar ·                          Hoy 08:57 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-tecnologia-telefonos-celulares-en-ibague-114521F29B10801C61373E686DCF3405","Promotor Tecnología - Teléfonos Celulares","Se requieren promotores y/o asesores con experiencia mínima de 6 meses desarrollando funciones en ventas como asesor en punto preferiblemente en el sector de telecomunicaciones tecnología o servicios de productos intangibles. Laboran de domingo con un día compensatorio a la semana.Horario de centro comercial.","Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Adecco Colombia S.A.","$ 877.80300 (Mensual) ·                                                   Ibagué                          Tolima ·                          Hoy 08:54 a. m. (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","N/D"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-servicios-monteria-tecnologia-profesional-en-monteria-C3679CEAEDB734A461373E686DCF3405","Asesor de servicios Monteria - tecnología profesional","El Banco Mundo Mujer empresa líder en microfinanzas en el país requiere TECNOLOGOS GRADUADOS O ESTUDIANTES DE VII SEMESTRE EN ADELANTE en carreras administrativas comerciales financieras o afines para el cargo de ASESOR DE SERVICIO EXPERIENCIA ATENCIÓN AL CLIENTE EN BANCO- COOPERATIVAS DE FINANCIAMIENTO O ENTIDADES A FIN AL SECTOR BANCARIO. La persona debe tener orientación a los resultados habilidades desarrolladas de comunicación y visión de negocio ser perseverante con un excelente manejo del tiempo y habilidad para el trabajo bajo presión. LA PERSONA DEBE VIVIR EN MONTERIA O ALREDEDORES. Dentro de sus funciones están: Autopromoción de los servicios de la entidad fidelización de clientes actuales y consecución de nuevos clientes. El contrato es a término fijo directamente con la organización salario asignado de $1.514.000 y el horario es de lunes a viernes de oficina y sábados medio día.","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Edad: A partir de 24 años
Conocimientos: Atención al cliente Servicio al cliente Microsoft Office
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","BANCO MUNDO MUJER","$ 1.514.00000 (Mensual) ·                                                   Montería                          Córdoba ·                          Hoy 08:44 a. m.","Contrato a término fijo","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-call-center-experiencia-en-tecnologia-en-bogota-dc-D7FE3BEFDA6EB13161373E686DCF3405","Analista de calidad call center - experiencia en tecnología","Importante empresa de tecnología requiere para su equipo de trabajo tecnolog@ en sistemas telecomunicaciones o afines con un año de experiencia como analista de calidad desempeñando funciones como:Gestión y Seguimiento de quejas.Realizar seguimiento de métricas a técnicos de soporte Hacer seguimiento y dar retroalimentación a las encuestas de soporte Gestionar planes de mejora  Horario: Lunes a viernes de 08:00 a 06:00 pm y sábados medio díaSalario: $1.100.000 - &amp;1.400.000","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","Bogotá D.C.                          Bogotá D.C. ·                          Hoy 07:23 a. m. (actualizada)","Contrato a término indefinido","Tiempo Completo","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-aprendices-de-tecnicas-o-tecnologias-similares-aux-admin-logistica-para-contrato-de-aprendizaje-en-cali-47613592183B0EBC61373E686DCF3405","Aprendices de técnicas o tecnologías similares aux admin - logística para contrato de aprendizaje","Se requiere aprendiz Para el área de operaciones y almacén para brindar apoyo en atención al personal proceso de seguimiento a cumplimiento de actividades en temas de seguridad y salud en el trabajo participación comités gerenciales seguimiento a indicadores participara de reuniones operativas para fortalecer conocimientos tendrás la oportunidad de conocer y aprender sobre las empresas y su dinámica . UNIFORMES DE DOTACIÓN HORARIO: LUNES-VIERNES 7:30 AM - 5:30 PM","Educación mínima: Universidad / Carrera técnica
Edad: entre 18 y 25 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","G4S- SECURE SOLUTIONS COLOMBIA S.A.","$ 828.11600 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          Hoy 07:22 a. m. (actualizada)","Contrato de aprendizaje","Tiempo Completo                                ","N/D"
