"URL","NOMBRE","DESCRIPCION","REQUERIMIENTOS","EMPRESA","PUBLICADO","TIPO CONTRATO","JORNADA","EXPERIENCIA"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-comunicacion-digital-marketing-digital-mercadeo-digital-funza-madrid-mosquera-en-funza-4404171116D06B4361373E686DCF3405","Asistente De Comunicacion Digital / Marketing Digital - Mercadeo Digital / Funza / Madrid / Mosquera","Prestigiosa compañía multinacional del sector consumo masivo ubicada en el parque empresarial celta requiere Asistente de comunicación personal con estudios técnicos o tecnológicos en marketing digital comunicación social o carreras afines con mínimo 1 año de experiencia en funciones equivalentes o similares a apoyar el desarrollo de productos multimedia gestionar las redes sociales y sistematizar la información a través de actividades de comunicación digital de acuerdo a los lineamientos establecidos por la alta Gerencia para contribuir en el desarrollo de la imagen corporativa HORARIO: Lunes a Viernes 6:00am a 4:00pm y sábado ocasionalmente medio día SALARIO: $1'200.000 + TODAS LAS PRESTACIONES DE LEY + BENEFICIOS DE LA COMPAÑÍA.","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","MANPOWER PROFESSIONAL LTDA","$ 1.200.00000 (Mensual) ·                                                   Funza                          Cundinamarca ·                          Ayer 07:34 p. m. (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-marketing-digital-bogota-en-bogota-dc-B169C97CCC7EF78061373E686DCF3405","Marketing Digital - Bogotá","Importante empresa de medios de comunicación necesita para su equipo de trabajo MARKETING DIGITAL con los siguientes requisitos:-Profesional en Mercadeo y publicidad o Comunicación Social Posgrado en marketing digital Diplomados en Marketing Certificados Google-Experiencia mínima de 3 años en B2B y B2C estrategias digitales de negocio manejo de indicadores yconocimiento en comercio electrónico.-Horario: (media jornada)  Lunes a viernes de 6:00am a 11:00pm con disponibilidad de tiempo-Salario: $2.000.000 + complementos por objetivos (en modalidad Home Oficce cualquier ciudad de residencia) + todas las prestaciones de ley.","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 3
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Redes Humanas","$ 2.000.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Ayer 04:50 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","3"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-marketing-digital-bogota-en-bogota-dc-3B4E812F3F71622B61373E686DCF3405","Marketing Digital - Bogotá","Importante empresa de medios de comunicación necesita para su equipo de trabajo MARKETING DIGITAL con los siguientes requisitos:-Profesional en Mercadeo y publicidad o Comunicación Social Posgrado en marketing digital Diplomados en Marketing Certificados Google-Experiencia mínima de 3 años en B2B y B2C estrategias digitales de negocio manejo de indicadores yconocimiento en comercio electrónico.-Horario: (media jornada)  Lunes a viernes de 6:00am a 11:00pm con disponibilidad de tiempo-Salario: $2.000.000 + complementos por objetivos (en modalidad Home Oficce cualquier ciudad de residencia) + todas las prestaciones de ley.","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 3
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Redes Humanas","$ 2.000.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Ayer 04:49 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","3"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-marketing-digital-bogota-en-bogota-dc-33AD561EB1D4DBA661373E686DCF3405","Marketing Digital - Bogotá","Importante empresa de medios de comunicación necesita para su equipo de trabajo MARKETING DIGITAL con los siguientes requisitos:-Profesional en Mercadeo y publicidad o Comunicación Social Posgrado en marketing digital Diplomados en Marketing Certificados Google-Experiencia mínima de 3 años en B2B y B2C estrategias digitales de negocio manejo de indicadores yconocimiento en comercio electrónico.-Horario: (media jornada)  Lunes a viernes de 6:00am a 11:00pm con disponibilidad de tiempo-Salario: $2.000.000 + complementos por objetivos (en modalidad Home Oficce cualquier ciudad de residencia) + todas las prestaciones de ley.","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 3
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Redes Humanas","$ 2.000.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Ayer 04:48 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","3"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-marketing-digital-experiencia-en-pymes-en-bogota-dc-8877E017ED2A267461373E686DCF3405","Especialista Marketing Digital / Experiencia en Pymes","Importante compañía de publicidad  y Mercadeo requiere para su equipo de trabajo Especialista Digital:Salario. $1.600.000 + Todas las prestacione de ley.Horario: Lunes a viernes 7:45 a 6:00 pm y el sábado medio día.Lugar de Trabajo: Cafam Floresta Centro Comercial Nivel de Estudios: Mercadólogo  Publicista (o carrera afín) . Estudios profesionales culminados y con soporte.Requisitos: EXPERIENCIA DE 1 AÑO EN: Conocimiento y manejo demostrable de Google Ads y Facebook Ads experiencia en asesoría de pymes Experiencia como planner de campañas digitales manejo de presupuestos inversiones etcLas personas interesadas y que cumplan con el perfil aplicar a la oferta para programar proceso de selección virtual.","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 1
Disponibilidad de viajar: Si
Disponibilidad de cambio de residencia: Si","Jiro S.A.","$ 1.600.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Ayer 04:19 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-conductor-mensajero-en-bogota-dc-E1BB52FD6EBA786061373E686DCF3405","Conductor mensajero","POR FAVOR LEER LA OFERTA ANTES DE APLICAR A LA VACANTEImportante compañía del sector plásticos se encuentra en la búsqueda de Conductor- Mensajero para laborar de Lunes a Viernes de 7:00 a 5:15.Funciones: Atender los requerimientos de transporte según programación suministradaApoyo al área de despacho y producción.Apoyo el envió y recepción de documentos.Bachiller académico con mínimo 1 año  de experiencia en el cargo con orientación al cliente interno y externo tolerancia al trabajo bajo presión; Salario: MLMV + prestaciones de ley IMPORTANTE LICENCIA C1","Educación mínima: Educación Básica Secundaria
Años de experiencia: 1
Licencias de conducir: C1 
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","SALES MARKETING TEMPORALES SAS","Bogotá D.C.                          Bogotá D.C. ·                          Ayer 04:14 p. m.","Contrato de Obra o labor","Tiempo Completo","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-de-despachos-in-house-en-tocancipa-CE1FBE7B94E1F46061373E686DCF3405","Supervisor de Despachos In House","Importante compañía Logística requiere para su equipo de trabajo supervisor de despachos técnico o tecnologo en carreras logísticas o afines que cuente con experiencia de 1 año realizando funciones como:-Gestionar que la distribución de los productos terminados  hacia los clientes se brinde de manera oportuna y eficienteplanificar los despachos considerando el empleo de las unidades de transporte los recursos de carga y descarga fecha/hora y método-ruta de trasladodespacho de Vehículos Alistamiento de mercancía ( carga seca liquida entre otras)emitir y revisar los documentos que acompañarán a los pedidos rotulado de la mercancía generación de informes generación de mallas de turno entre otros.Tendrá a cargo personal (5 auxiliares de bodega y 6 conductores fuera de los terceros que se requieran)Horario: Lunes a Viernes: 2:00pm a 10:00 pm Sábados 8:00 am a 12:00 pm Lugar de trabajo:  Tocancipa ( se requiere personas que viva en Tocancipa o alrededores o cuente con medio de transporte.","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 1
Conocimientos: Microsoft Excel Microsoft Word
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","People Marketing S.A","$ 1.200.00000 (Mensual) ·                                                   Tocancipá                          Cundinamarca ·                          Ayer 04:14 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-marketing-digital-en-bogota-dc-7341B867AB5BDFB161373E686DCF3405","Marketing Digital","Importante empresa Textil esta en búsqueda de personal  que tenga conocimientos en  Marketing Digital con experiencia en redes que cuente con 1 año de experiencia en el cargo. Debe manejar programas como adobe illustrator photoshop suite adobe google adword facebook ads manejo de estrategias en redes y conocimientos de Excel.  de lunes a viernes de 8 am a 5: 30 Pm y los sábados medio día.  Salario: 1.200.000 con prestaciones.","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Talentum Temporal S.A.S","$ 1.200.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          Ayer 03:44 p. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-gestor-de-marketing-en-manizales-CA149A94A1FF2A1E61373E686DCF3405","Gestor de Marketing","Oferta LaboralTítulo del cargo: Gestor de NegociosModalidad: Trabajo en casaÁrea: Marketing digital comercial.Requisitos:•	Ordenador (Computador personal)•	Conexión a Internet estable.•	Capacidad de establecer videollamadas de buena calidad•	Plan de celular para hacer llamadas a diferentes operadores•	Habilidades comunicativas.•	Habilidad y disposición para negocios.•	Excelente imagen y área de trabajo.Descripción:Oportunidad laboral para posicionar marca a través de redes de mercadeo telefónico y digital. Ideal para personas interesadas en ganar comisiones y bonificaciones por resultados comerciales.Formación en carrera gerencial para dirigir equipos comerciales a nivel Latinoamérica desde casa. Ingresos residuales. Entrenamiento constante para implementación de franquicias.","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 1
Edad: entre 18 y 47 años
Disponibilidad de viajar: Si
Disponibilidad de cambio de residencia: Si","EVOLVE your English","Manizales                          Caldas ·                          Ayer 02:47 p. m.","Contrato a término indefinido","Desde casa","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-comercial-trade-marketing-en-manizales-EA8ACB6A4A46EA7161373E686DCF3405","Desarrollador comercial - trade Marketing","Requerimos de manera urgente hombre o mujer Tecnólogo o profesional en carreras administrativas con énfasis en Mercadeo.(MINIMO 8 SEMESTRES DE UNA CARRERA PROFESIONAL)Experiencia de mínima de 1 año desempeñando funciones en cargos de igual denominación o funciones similares.SALARIO: $ 1.762.897RODAMIENTO: $ 400.000CIUDAD: MANIZALES El Desarrollador es responsable por;1-	Desarrollar y  auditar los puntos de venta de todos los canales con mayor revenue mediante la ejecución de los estándares de los motores de desempeño de trade marketing así como  actividades que generen impacto en el mercado.","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 1
Edad: entre 21 y 45 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Eficacia","$ 1.762.00000 (Mensual) ·                                                   Manizales                          Caldas ·                          Ayer 11:16 a. m.","Contrato de Obra o labor","Tiempo Completo                                ","1"
