"URL","NOMBRE","DESCRIPCION","REQUERIMIENTOS","EMPRESA","PUBLICADO","TIPO CONTRATO","JORNADA","EXPERIENCIA"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-con-experiencia-en-desarrollo-etls-en-bogota-dc-162BD0871AF6500D61373E686DCF3405","ingeniero de sistemas con experiencia en desarrollo - Etls","Importante entidad financiera requiere para su equipo de trabajo Ingenieros en sistemas profesionales titulados experiencia reciente mínima de  12 MESES en  de desarrollo preferiblemente  de lenguajes punto net java Programación en SQL (Oracle/SQL Server)data stange manejo migración de datos integración SOAP y REST (IBM Integración ToolKit) Importante conocimiento en  ETLS  Horario:   salario de $ $4.355.799  + prestaciones legales OJO POSTULAR HOJA DE VIDA CON FUNCIONES GRACIAS","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 3
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","SUMMAR TEMPORALES SAS","$ 4.500.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          11 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","3"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-quimico-farmaceutico-analista-de-investigacion-y-desarrollo-sector-farmaceutico-en-bogota-dc-DF24B23D6A0A536B61373E686DCF3405","Químico Farmacéutico Analista de investigación y Desarrollo - Sector farmacéutico","Importante empresa del sector farmacéutico requiere para su equipo de trabajo profesional en química farmacéutica que cuente con experiencia mínima de 1 año como analista de control de calidad en empresas del sector farmacéutico. Requisitos:Conocimientos específicos en HPLC investigación y desarrollo asuntos regulatorios.Horario. Turnos rotativos de 8 Hrs Lunes a Sabado. 6-2; 2-10; 10-6 con disponibilidad para realizar horas extra.Salario. $2.000.000 + Prestaciones legales","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","SUMINISTRAMOS RECURSOS HUMANOS TEMPORALES SUMITEMP S.A.S","$ 2.000.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          11 julio","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-director-de-interventoria-con-maestria-en-bogota-dc-0CCF65C938B586BA61373E686DCF3405","Director de Interventoría - Con Maestría","PROFESIONAL EN DERECHO INGENIERÍA INDUSTRIAL FINANCIERA DE ALIMENTOS INDUSTRIAL DE ALIMENTOS ADMINISTRACIÓN DE EMPRESAS ADMINISTRACIÓN PÚBLICA FINANCIERA CONTADURÍA PÚBLICA ECONOMÍA NUTRICIÓN O TRABAJO SOCIAL.ESPECIALIZACIÓN EN ECONOMÍA ADMINISTRACIÓN CONTADURÍA INGENIERÍA CIENCIAS SOCIALES CIENCIAS HUMANAS CIENCIAS POLÍTICAS O DERECHO. 10 AÑOS EN DIRECCIÓN GERENCIA SUBGERENCIA O COORDINACIÓN DE INTERVENTORÍA O SUPERVISIÓN O CONSULTORÍA O AUDITORÍA - DE PROYECTOS SOCIALES O DE SEGURIDAD ALIMENTARIA - DE BOGOTÁ.","Educación mínima: Postgrado / Maestría
Años de experiencia: 10
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","FUNDACION DESARROLLO NACIONAL","Bogotá D.C.                          Bogotá D.C. ·                          11 julio (actualizada)","Contrato civil por prestación de servicios","Tiempo Completo","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-director-de-interventoria-con-doble-especializacion-en-bogota-dc-0FF94A30EACFE1EF61373E686DCF3405","Director de interventoría - Con doble especialización","PROFESIONAL EN CUALQUIER CARRERA. CON ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS Y/O ADMINISTRACIÓN Y/O EVALUACIÓN DE PROYECTOS Y/O REVISORÍA FISCAL Y/O AUDITORÍA Y/O GERENCIA TRIBUTARIA Y/O FINANZAS Y/O GERENCIA PÚBLICA. 6 AÑOS DE EXPER. PROFESIONAL EN FUNCIONES DE GERENCIA Y/O ADMINISTRACIÓN Y/O COORDINACIÓN Y/O DIRECCIÓN DE PROYECTOS.","Educación mínima: Postgrado / Maestría
Años de experiencia: 6
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","FUNDACION DESARROLLO NACIONAL","Bogotá D.C.                          Bogotá D.C. ·                          11 julio (actualizada)","Contrato civil por prestación de servicios","Tiempo Completo","6"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-desarrollo-bi-en-medellin-404E7E237DFD9F8961373E686DCF3405","Ingeniero de desarrollo BI","En Intergrupo Medellìn estamos creciendoPor eso estamos en búsqueda de nuevos talentos.Requerimos ingenieros de sistemas electrónicos o afines con experiencia de al menos 3 años en desarrollo BI experiencia en microsoft sql server business intelligence 2008 microsoft sql server business intelligence 2012 power bi azure datalake desarrollo de inteligencia de negocios de Microsoft manejo de reporting services e integration services.Ofrecemos contrato a termino Indefinido + prestaciones sociales+ beneficios adicionales+ beneficio de Ingles","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 3
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","INTERGRUPO","Medellín                          Antioquia ·                          11 julio (actualizada)","Contrato a término indefinido","Tiempo Completo","3"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-cali-especializacion-desarrollo-software-en-cali-D97D86740B28FAD161373E686DCF3405","Ingeniero de Sistemas CALI - Especialización desarrollo Software","INGENIERO DE DESARROLLOSe requiere para la ciudad de CALI Ingeniero de sistemas con Especialización en desarrollo de SoftwareEXPERIENCIA MÍNIMA Y REQUISITOS: 3 años de experiencia comprobables en las siguientes tecnologías:- Spring Framework / Spring Web / Spring MVC / Spring Batch / Spring AOP / Spring Security / Spring Data JPA/ Spring Boot- PrimeFaces- Angular- Java· Android· Icefaces· JSF 2.0· DB2 e-series· Hibernate· JPA· Facelets· Web Services SOAP y REST· Maven· JasperReports· Velocity· Git· Subversion· Jboss· Tomcat- 2 Año de experiencia en desarrollo de aplicaciones Android 5.0 Lollipop. Android Studio / Eclipse / Java. HTML / REST / SOAP / XML· UX· Firebase Cloud Firestore· Firebase Realtime Database· Firebase Hostin-Experiencia Indispensable en afiliaciones electrónicasSALARIO: $ 3'500.000+Prestaciones de LeyContrato Obra Labor por 3 Meses","Educación mínima: Postgrado / Especialización
Años de experiencia: 4
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","$ 3.500.00000 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          10 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","4"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-investigacion-y-desarrollo-urgente-tocancipa-en-tocancipa-A3B814D74EB92C8D61373E686DCF3405","Jefe Investigación y Desarrollo - Urgente Tocancipa","Importante compañía que produce y comercializa alimentos Cárnicos Ubicada cerca en el parque Tibitoc cerca al PARQUE JAIME DUQUE requiere  JEFE INVESTIGACION Y DESARROLLO.REQUISITOS:Profesional en Ingeniera de alimentos Química o Ingeniería Química.Mínimo 5 años en actividades relacionadas con el cargo en Evaluar nuevos productos e insumos que permitan a la compañía satisfacer las necesidades de los clientes. Investigar y desarrollar productos que se ajusten a las normas legales. Investigar técnicas de mejoramiento de procesos procedimientos y actividades en la elaboración de Carnes Frías buscando un mayor y mejor impacto posible. Sobre la productividad de la planta. Generar el desarrollo estructural la ejecución y el seguimiento en la factibilidad de nuevos proyectos relacionados con la innovación de nuevos productos y/o generando mejoras en planta.  BPM Conocimientos en OfficeFUNCIONES: Investigar y generar desarrollos para Carnes Frías con el objetivo de evaluar nuevos Productos insumos y fórmulas que permitan a la compañía satisfacer las necesidades De los clientes cumplir con las normas legales y mantener la calidad e inocuidad de los Mismos.CONDICIONES:Salario $$4.000.000.  Más prestaciones de ley + Recargos con todas las prestaciones de ley.HORARIOS: domingo a domingo con un día de descanso entre semana en turnos rotativos de 6:00A.M. a  2:00 P.M. de 2:00 P.M. a 10:00 P.M. Y de 10:00 P.M. a 6:00A.MLugar: parque  Industrial Tibitoc – Tocancipa. INTERESADOS APLICAR A LA OFERTA TE ESTAREMOS LLAMANDO","Educación mínima: Universidad / Carrera Profesional
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","Proservis","$ 4.000.00000 (Mensual) ·                                                   Tocancipá                          Cundinamarca ·                          10 julio","Contrato de Obra o labor","Tiempo Completo                                ","N/D"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-con-especializacion-en-desarrollo-en-cali-6124A2D23E90C0B261373E686DCF3405","Ingeniero de Sistemas - con Especialización en desarrollo","INGENIERO DE DESARROLLOSe requiere para la ciudad de CALI Ingeniero de sistemas con Especialización en desarrollo de SoftwareEXPERIENCIA MÍNIMA Y REQUISITOS: 3 años de experiencia comprobables en las siguientes tecnologías:- Spring Framework / Spring Web / Spring MVC / Spring Batch / Spring AOP / Spring Security / Spring Data JPA/ Spring Boot- PrimeFaces- Angular- Java· Android· Icefaces· JSF 2.0· DB2 e-series· Hibernate· JPA· Facelets· Web Services SOAP y REST· Maven· JasperReports· Velocity· Git· Subversion· Jboss· Tomcat- 2 Año de experiencia en desarrollo de aplicaciones Android 5.0 Lollipop. Android Studio / Eclipse / Java. HTML / REST / SOAP / XML· UX· Firebase Cloud Firestore· Firebase Realtime Database· Firebase Hostin-Experiencia Indispensable en afiliaciones electrónicasSALARIO: $ 4'500.000+Prestaciones de Ley","Educación mínima: Postgrado / Especialización
Años de experiencia: 4
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","$ 4.500.00000 (Mensual) ·                                                   Cali                          Valle del Cauca ·                          10 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","4"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-investigacion-y-desarrollo-sector-farmaceutico-en-bogota-dc-3CDC2A465E40F3E561373E686DCF3405","Analista de investigación y Desarrollo - Sector farmacéutico","Importante empresa del sector farmacéutico requiere para su equipo de trabajo profesional en química farmacéutica que cuente con experiencia mínima de 1 año como analista de control de calidad en empresas del sector farmacéutico. Requisitos:Conocimientos específicos en HPLC investigación y desarrollo asuntos regulatorios.Horario. Turnos rotativos de 8 Hrs Lunes a Sabado. 6-2; 2-10; 10-6 con disponibilidad para realizar horas extra.Salario. $2.000.000 + Prestaciones legales","Educación mínima: Universidad / Carrera Profesional
Años de experiencia: 1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","SUMINISTRAMOS RECURSOS HUMANOS TEMPORALES SUMITEMP S.A.S","$ 2.000.00000 (Mensual) ·                                                   Bogotá D.C.                          Bogotá D.C. ·                          10 julio","Contrato de Obra o labor","Tiempo Completo                                ","1"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-tecnologotecnico-en-sistemas-o-desarrollo-de-software-en-pereira-D17DFF9DC673892261373E686DCF3405","Tecnólogo/Técnico en sistemas o desarrollo de software","se requiere para importante proyecto Tecnólogo/Técnico en sistemas o desarrollo de software con experiencia de  de 2 años en el cargo.Mision del cargo: Operación mantenimiento y soporte del software de peaje y aplicaciones ITSSalario: 2045000","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 2
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","MANPOWER PROFESSIONAL LTDA","$ 2.045.00000 (Mensual) ·                                                   Pereira                          Risaralda ·                          10 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","2"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-tecnologotecnico-en-sistemas-o-desarrollo-de-software-en-ibague-65D0A13C2460C7E261373E686DCF3405","Tecnólogo/Técnico en sistemas o desarrollo de software","se requiere para importante proyecto Tecnólogo/Técnico en sistemas o desarrollo de software con experiencia de  de 2 años en el cargo.Mision del cargo: Operación mantenimiento y soporte del software de peaje y aplicaciones ITSSalario: 2045000","Educación mínima: Universidad / Carrera tecnológica
Años de experiencia: 2
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","$ 2.045.00000 (Mensual) ·                                                   Ibagué                          Tolima ·                          10 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","2"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-desarrollo-de-sistemas-en-barranquilla-D7AF02E57087651761373E686DCF3405","Analista de Desarrollo de Sistemas","Se necesita analista de desarrollo para formar parte del área de Tecnologia de la informacìón siendo responsable de realizar actividades de análisis y desarrollo de sistemas.Formación Académica: Técnico y/o tecnólogo en sistemas / recién egresado ingeniería de sistemasMínimo un año de experiencia en análisis Diseño y Desarrollo de Sistemas.Conocimientos en desarrollo de aplicaciones web utilizando JAVA y  Oracle como motor de base de datos. Componentes (Primefaces) y programación en PL-SQL.Habilidades:Trabajo en equipo adecuado manejo de relaciones Interpersonales habilidad comunicativa (verbal y escrita) creatividad proactividad espiritu invertigador.Deseable: Experiencia utilizando el IDE NetBeans manejo de servidores de aplicaciones Glassfish experiencia con el framework primefaces y Webservices.Salario: 1200000 - 1500000","Educación mínima: Universidad / Carrera técnica
Años de experiencia: 2
Edad: entre 23 y 35 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No","N/D","$ 1.200.00000 (Mensual) ·                                                   Barranquilla                          Atlántico ·                          10 julio (actualizada)","Contrato de Obra o labor","Tiempo Completo                                ","2"
